FECHA,HORA,LATITUD,LONGITUD,PM 1.0 [ug/m^3],PM 2.5 [ug/m^3],PM 10 [ug/m^3],TEMPERATURA [°C],HUMEDAD [%],FORMALDEHIDO [mg/m^3],SATELITES,ALTURA,HDP,TIEMPO SATELITAL,IPM 1.0 [%],IPM 2.5 [%],IPM 10 [%],ITEMP [°C],IHUM [%],IFORM [%],PM 2.5 ICCA,PM 2.5 CALIDAD DE AIRE,PM 10 ICCA,PM 10 CALIDAD DE AIRE,TDM [s],FECHA_HORA
2025/03/13,15:53:38,NO DATA,NO DATA,15,21,23,27.6,63.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,21.2963,BUENA,30,2025-03-13 15:53:38
2025/03/13,15:54:24,NO DATA,NO DATA,14,21,22,27.8,62.4,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,20.37037,BUENA,30,2025-03-13 15:54:24
2025/03/13,15:55:10,NO DATA,NO DATA,13,18,18,28.0,61.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,55.95951,SATISFACTORIA,16.66667,BUENA,30,2025-03-13 15:55:10
2025/03/13,15:55:56,NO DATA,NO DATA,11,15,15,28.0,60.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,49.01961,BUENA,13.88889,BUENA,30,2025-03-13 15:55:56
2025/03/13,15:56:41,NO DATA,NO DATA,12,17,17,27.9,60.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,15.74074,BUENA,30,2025-03-13 15:56:41
2025/03/13,15:57:27,NO DATA,NO DATA,15,22,22,27.8,60.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,20.37037,BUENA,30,2025-03-13 15:57:27
2025/03/13,15:58:13,NO DATA,NO DATA,12,17,18,27.8,61.4,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,16.66667,BUENA,30,2025-03-13 15:58:13
2025/03/13,15:58:59,NO DATA,NO DATA,15,19,21,27.8,61.2,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,19.44444,BUENA,30,2025-03-13 15:58:59
2025/03/13,15:59:44,NO DATA,NO DATA,14,17,19,27.7,61.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,17.59259,BUENA,30,2025-03-13 15:59:44
2025/03/13,16:00:31,NO DATA,NO DATA,13,18,20,27.7,61.6,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,55.95951,SATISFACTORIA,18.51852,BUENA,30,2025-03-13 16:00:31
2025/03/13,16:01:17,NO DATA,NO DATA,13,17,17,27.6,62.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,15.74074,BUENA,30,2025-03-13 16:01:17
2025/03/13,16:02:03,NO DATA,NO DATA,12,17,18,27.5,62.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,16.66667,BUENA,30,2025-03-13 16:02:03
2025/03/13,16:02:49,NO DATA,NO DATA,13,17,18,27.5,63.8,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,16.66667,BUENA,30,2025-03-13 16:02:49
2025/03/13,16:03:35,NO DATA,NO DATA,14,21,25,27.4,64.0,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,23.14815,BUENA,30,2025-03-13 16:03:35
2025/03/13,16:04:20,NO DATA,NO DATA,12,16,16,27.5,63.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,51.9919,SATISFACTORIA,14.81481,BUENA,30,2025-03-13 16:04:20
2025/03/13,16:05:06,NO DATA,NO DATA,14,18,19,27.4,63.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,55.95951,SATISFACTORIA,17.59259,BUENA,30,2025-03-13 16:05:06
2025/03/13,16:05:53,13.698440,-89.19154,15,19,19,27.3,63.5,0.0,05,319.4,2.16,22:08:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,17.59259,BUENA,30,2025-03-13 16:05:53
2025/03/13,16:06:33,NO DATA,NO DATA,14,19,19,27.3,63.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,17.59259,BUENA,30,2025-03-13 16:06:33
